id,date,username,tweet
1364558738250637314,2021-02-24,depoknegeri,"Kepala Kejaksaan Negeri Depok, Sri Kuncoro, S.H.,  https://t.co/ZmsppHe22L. Menghadiri acara Penandatanganan Perpanjangan PKS dan Penyerahan Piagam Penghargaan antara PDAM Tirta Asta Depok yang di selenggarakan di Kantor Kejaksaan Negeri Depok dengan menerapkan Protokol Covid-19.  https://t.co/Pi8Zw5ZeBb"
1364557807001903107,2021-02-24,mediaserunicoid,"Ketua Fraksi PKB dan PSI DPRD Depok Tati Rachmawati gelar rapid test bersama anggota Polsek Limo, di Kampung Tangguh Covid-19 di Kelurahan Jati Baru, Kecamatan Limo, Depok, Jawa Barat.  Baca Berita Selengkapnya di  https://t.co/G2uS70613p !!    https://t.co/Vf4bMONTUn  https://t.co/Rzo6XagP8G"
1364544738888589315,2021-02-24,liputan6dotcom,Wakil Wali Kota Depok Terpilih Imam Budi Hartono Masih Positif Covid-19  https://t.co/KCFigBESYY
1364544073403559938,2021-02-24,pemkotdepok,Penerimaan Vaksin Covid-19 Tahap 2 di Kota Depok  https://t.co/FTiTj4Idx8
1364512068070744065,2021-02-24,beritaedisi,Kenaikan Kasus Baru Covid-19 di Depok dan Pahami Gejalanya  https://t.co/3oc81SmSmC @info_depok  @kominfodepok
1364495382902792194,2021-02-24,to_hoshiwonwoo,"@lavenderforgyu iyaa gatau jg ini corona ga kelar2 heran bgt 😭 aku dom depok kak 😂 aku yg kudet atau apa tp ga pernah liat bday event di depok 🙂 tp biasanya paling di jkt semua event2 gt nah kl jogja aku pernah liat tp ga bnyk setauku, pdhl kalo jkt ada pasti gemes 😢"
1364485936508112901,2021-02-24,poskotaofficial,"Kampung Tangguh Jaya, Depok Dinilai Berhasil Tekan Laju Penyebaran Covid-19 #Pandemi #Depok #COVID19  Baca Selengkapnya :   https://t.co/tl7LN5l8Cs"
1364391962556596225,2021-02-24,pemkotdepok,3.614 RT di Depok Masuk Zona Hijau Covid-19  https://t.co/8CV8wfoLt4
1364373460235874304,2021-02-24,depoknegeri,"Kepala Kejaksaan Negeri Depok, Sri Kuncoro, S.H.,  https://t.co/ZmsppHe22L. Menghadiri acara Upacara Pembukaan Lomba-Lomba Pendidikan Kota Depok Tahun 2021 yang di selenggarakan di Sekolah Cakra Buana dengan tetap menerapkan Protokol Covid-19.  https://t.co/1UBymO0Wn5"
1364373067925909506,2021-02-24,depoknegeri,"Kepala Kejaksaan Negeri Depok, Sri Kuncoro, S.H.,  https://t.co/ZmsppHe22L. Melakukan kegiatan Penandatanganan Perpanjangan Perjanjian Kerja Sama dengan BPJS Ketenagakerjaan kota Depok  yang di selenggarakan di Hotel Margo Depok dengan tetap menerapkan Protokol Covid-19.  https://t.co/HPhwnjS7xw"
